,date,lat,lng
135,20080523,50.685861752841,-95.333425925926
136,20080523,50.685861752841,-95.333425925926
137,20080606,50.736831683168,-95.261527319399
138,20080606,50.736831683168,-95.261527319399
139,20080606,50.736831683168,-95.261527319399
140,20120501,50.207300000000,-96.567600000000
141,20150418,50.187500000000,-97.125000000000
142,20150425,50.187500000000,-97.125000000000
143,20020412,50.016515271735,-96.756111701208
144,20010816,49.877535027790,-96.626523451059
145,20080605,49.850000000000,-97.110000000000
146,20080605,49.840000000000,-97.110000000000
147,20080606,50.736831683168,-95.261527319399
148,20080606,50.736831683168,-95.261527319399
149,20000509,46.188888888889,-66.641666666667
150,20040428,45.897785409617995,-65.155287355741
151,20050424,45.897785409617995,-65.155287355741
152,20060423,46.299455283305996,-64.564817526532
153,20070506,45.897785409617995,-65.155287355741
